Comunidades y Ciudades Autónomas;Sexo;Nivel de formación alcanzado;Periodo;Total
11 Extremadura;Ambos sexos;Estudios primarios incompletos;2018T3;90,3
11 Extremadura;Ambos sexos;Estudios primarios incompletos;2018T2;91,3
11 Extremadura;Ambos sexos;Estudios primarios incompletos;2018T1;94,9
11 Extremadura;Ambos sexos;Estudios primarios incompletos;2017T4;97,5
11 Extremadura;Ambos sexos;Estudios primarios incompletos;2017T3;100,4
11 Extremadura;Ambos sexos;Estudios primarios incompletos;2017T2;97,0
11 Extremadura;Ambos sexos;Estudios primarios incompletos;2017T1;94,4
11 Extremadura;Ambos sexos;Educación primaria;2023T2;116,7
11 Extremadura;Ambos sexos;Educación primaria;2023T1;119,1
11 Extremadura;Ambos sexos;Educación primaria;2022T4;116,5
11 Extremadura;Ambos sexos;Educación primaria;2022T3;118,3
11 Extremadura;Ambos sexos;Educación primaria;2022T2;118,3
11 Extremadura;Ambos sexos;Educación primaria;2022T1;117,8
11 Extremadura;Ambos sexos;Educación primaria;2021T4;117,7
11 Extremadura;Ambos sexos;Educación primaria;2021T3;113,8
11 Extremadura;Ambos sexos;Educación primaria;2021T2;112,9
11 Extremadura;Ambos sexos;Educación primaria;2021T1;115,2
11 Extremadura;Ambos sexos;Educación primaria;2020T4;117,4
11 Extremadura;Ambos sexos;Educación primaria;2020T3;123,8
11 Extremadura;Ambos sexos;Educación primaria;2020T2;132,6
11 Extremadura;Ambos sexos;Educación primaria;2020T1;137,1
11 Extremadura;Ambos sexos;Educación primaria;2019T4;137,7
11 Extremadura;Ambos sexos;Educación primaria;2019T3;139,0
11 Extremadura;Ambos sexos;Educación primaria;2019T2;131,8
11 Extremadura;Ambos sexos;Educación primaria;2019T1;131,3
11 Extremadura;Ambos sexos;Educación primaria;2018T4;134,3
11 Extremadura;Ambos sexos;Educación primaria;2018T3;125,8
11 Extremadura;Ambos sexos;Educación primaria;2018T2;123,7
11 Extremadura;Ambos sexos;Educación primaria;2018T1;115,6
11 Extremadura;Ambos sexos;Educación primaria;2017T4;110,9
11 Extremadura;Ambos sexos;Educación primaria;2017T3;106,2
11 Extremadura;Ambos sexos;Educación primaria;2017T2;107,2
11 Extremadura;Ambos sexos;Educación primaria;2017T1;112,9
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2023T2;286,7
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2023T1;288,5
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2022T4;288,8
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2022T3;294,5
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2022T2;302,1
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2022T1;305,9
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2021T4;306,8
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2021T3;305,3
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2021T2;303,1
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2021T1;304,3
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2020T4;306,5
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2020T3;305,0
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2020T2;305,7
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2020T1;301,9
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2019T4;302,2
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2019T3;304,4
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2019T2;303,3
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2019T1;304,9
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2018T4;297,2
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2018T3;308,5
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2018T2;322,2
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2018T1;328,8
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2017T4;335,3
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2017T3;331,8
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2017T2;345,3
11 Extremadura;Ambos sexos;Primera etapa de educación secundaria y similar;2017T1;344,8
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2023T2;99,9
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2023T1;99,5
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2022T4;104,5
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2022T3;97,5
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2022T2;100,9
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2022T1;95,4
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2021T4;99,7
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2021T3;99,8
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2021T2;107,4
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2021T1;108,7
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2020T4;105,7
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2020T3;104,2
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2020T2;100,0
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2020T1;92,3
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2019T4;89,6
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2019T3;92,8
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2019T2;100,2
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2019T1;97,1
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2018T4;97,1
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2018T3;91,9
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2018T2;92,2
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2018T1;89,4
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2017T4;90,8
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2017T3;95,6
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2017T2;89,3
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2017T1;89,3
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T2;76,5
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T1;78,1
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T4;77,8
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T3;74,5
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T2;69,7
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T1;72,8
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T4;71,7
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T3;74,6
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T2;69,5
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T1;71,9
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020T4;77,7
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020T3;76,5
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020T2;72,8
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020T1;73,7
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T4;74,2
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T3;67,6
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T2;64,1
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T1;68,6
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T4;68,2
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T3;65,2
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T2;61,6
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T1;63,9
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T4;58,5
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T3;52,9
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T2;57,2
11 Extremadura;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T1;60,3
11 Extremadura;Ambos sexos;Educación superior;2023T2;231,0
11 Extremadura;Ambos sexos;Educación superior;2023T1;225,6
11 Extremadura;Ambos sexos;Educación superior;2022T4;221,9
11 Extremadura;Ambos sexos;Educación superior;2022T3;225,1
11 Extremadura;Ambos sexos;Educación superior;2022T2;215,3
11 Extremadura;Ambos sexos;Educación superior;2022T1;214,8
11 Extremadura;Ambos sexos;Educación superior;2021T4;206,4
11 Extremadura;Ambos sexos;Educación superior;2021T3;208,5
11 Extremadura;Ambos sexos;Educación superior;2021T2;208,9
11 Extremadura;Ambos sexos;Educación superior;2021T1;203,1
11 Extremadura;Ambos sexos;Educación superior;2020T4;189,7
11 Extremadura;Ambos sexos;Educación superior;2020T3;188,0
11 Extremadura;Ambos sexos;Educación superior;2020T2;191,4
11 Extremadura;Ambos sexos;Educación superior;2020T1;181,4
11 Extremadura;Ambos sexos;Educación superior;2019T4;183,4
11 Extremadura;Ambos sexos;Educación superior;2019T3;186,7
11 Extremadura;Ambos sexos;Educación superior;2019T2;185,6
11 Extremadura;Ambos sexos;Educación superior;2019T1;181,3
11 Extremadura;Ambos sexos;Educación superior;2018T4;188,2
11 Extremadura;Ambos sexos;Educación superior;2018T3;188,4
11 Extremadura;Ambos sexos;Educación superior;2018T2;179,5
11 Extremadura;Ambos sexos;Educación superior;2018T1;179,4
11 Extremadura;Ambos sexos;Educación superior;2017T4;182,6
11 Extremadura;Ambos sexos;Educación superior;2017T3;190,3
11 Extremadura;Ambos sexos;Educación superior;2017T2;183,2
11 Extremadura;Ambos sexos;Educación superior;2017T1;177,1
12 Galicia;Ambos sexos;Analfabetos;2023T2;21,1
12 Galicia;Ambos sexos;Analfabetos;2023T1;20,0
12 Galicia;Ambos sexos;Analfabetos;2022T4;21,3
12 Galicia;Ambos sexos;Analfabetos;2022T3;21,7
12 Galicia;Ambos sexos;Analfabetos;2022T2;19,6
12 Galicia;Ambos sexos;Analfabetos;2022T1;20,3
12 Galicia;Ambos sexos;Analfabetos;2021T4;18,4
12 Galicia;Ambos sexos;Analfabetos;2021T3;18,7
12 Galicia;Ambos sexos;Analfabetos;2021T2;18,0
12 Galicia;Ambos sexos;Analfabetos;2021T1;18,1
12 Galicia;Ambos sexos;Analfabetos;2020T4;20,2
12 Galicia;Ambos sexos;Analfabetos;2020T3;21,7
12 Galicia;Ambos sexos;Analfabetos;2020T2;23,0
12 Galicia;Ambos sexos;Analfabetos;2020T1;23,8
12 Galicia;Ambos sexos;Analfabetos;2019T4;24,3
12 Galicia;Ambos sexos;Analfabetos;2019T3;25,6
12 Galicia;Ambos sexos;Analfabetos;2019T2;24,7
12 Galicia;Ambos sexos;Analfabetos;2019T1;25,7
12 Galicia;Ambos sexos;Analfabetos;2018T4;24,5
12 Galicia;Ambos sexos;Analfabetos;2018T3;24,7
12 Galicia;Ambos sexos;Analfabetos;2018T2;27,1
12 Galicia;Ambos sexos;Analfabetos;2018T1;28,2
12 Galicia;Ambos sexos;Analfabetos;2017T4;28,0
12 Galicia;Ambos sexos;Analfabetos;2017T3;27,8
12 Galicia;Ambos sexos;Analfabetos;2017T2;25,9
12 Galicia;Ambos sexos;Analfabetos;2017T1;27,8
12 Galicia;Ambos sexos;Estudios primarios incompletos;2023T2;84,6
12 Galicia;Ambos sexos;Estudios primarios incompletos;2023T1;90,1
12 Galicia;Ambos sexos;Estudios primarios incompletos;2022T4;99,2
12 Galicia;Ambos sexos;Estudios primarios incompletos;2022T3;101,7
12 Galicia;Ambos sexos;Estudios primarios incompletos;2022T2;108,9
12 Galicia;Ambos sexos;Estudios primarios incompletos;2022T1;110,9
12 Galicia;Ambos sexos;Estudios primarios incompletos;2021T4;114,0
12 Galicia;Ambos sexos;Estudios primarios incompletos;2021T3;108,6
12 Galicia;Ambos sexos;Estudios primarios incompletos;2021T2;108,0
12 Galicia;Ambos sexos;Estudios primarios incompletos;2021T1;108,8
12 Galicia;Ambos sexos;Estudios primarios incompletos;2020T4;111,7
12 Galicia;Ambos sexos;Estudios primarios incompletos;2020T3;114,0
12 Galicia;Ambos sexos;Estudios primarios incompletos;2020T2;111,5
12 Galicia;Ambos sexos;Estudios primarios incompletos;2020T1;118,0
12 Galicia;Ambos sexos;Estudios primarios incompletos;2019T4;126,1
12 Galicia;Ambos sexos;Estudios primarios incompletos;2019T3;132,7
12 Galicia;Ambos sexos;Estudios primarios incompletos;2019T2;135,9
12 Galicia;Ambos sexos;Estudios primarios incompletos;2019T1;142,5
12 Galicia;Ambos sexos;Estudios primarios incompletos;2018T4;155,8
12 Galicia;Ambos sexos;Estudios primarios incompletos;2018T3;167,8
12 Galicia;Ambos sexos;Estudios primarios incompletos;2018T2;176,2
12 Galicia;Ambos sexos;Estudios primarios incompletos;2018T1;180,7
12 Galicia;Ambos sexos;Estudios primarios incompletos;2017T4;181,7
12 Galicia;Ambos sexos;Estudios primarios incompletos;2017T3;180,2
12 Galicia;Ambos sexos;Estudios primarios incompletos;2017T2;176,4
12 Galicia;Ambos sexos;Estudios primarios incompletos;2017T1;174,3
12 Galicia;Ambos sexos;Educación primaria;2023T2;238,1
